Datetime,Returns,SMA_10,SMA_50,Vol_10,Actual,Predicted
2026-08-19 16:15:00+00:00,-0.0011405675545790306,770.8299011230469,770.0331799316406,0.0012401423371453818,0,0
2026-08-19 16:30:00+00:00,-0.00035678485603907184,770.9954040527343,769.9548803710937,0.0011029074488673363,0,0
2026-08-19 16:45:00+00:00,-0.0009281301635410966,770.960400390625,769.8768798828125,0.0010240277387870281,1,0
2026-08-19 17:00:00+00:00,0.0001884153578499692,770.8369506835937,769.7977795410156,0.000909855646225594,0,0
2026-08-19 17:15:00+00:00,-0.0003312504514259018,770.5739501953125,769.7209802246093,0.0007044221061467256,1,0
2026-08-19 17:30:00+00:00,2.4665635891540916e-05,770.3508483886719,769.6389599609375,0.0007110203337809646,0,0
2026-08-19 17:45:00+00:00,-0.0001057185905943836,770.1907409667969,769.5573120117188,0.0006763581416706577,0,0
2026-08-19 18:00:00+00:00,-0.00010089142171476606,770.0837524414062,769.4739123535156,0.0006448491133634947,1,0
2026-08-19 18:15:00+00:00,0.00019498123999661665,769.9796630859375,769.3948132324218,0.0006468890836719955,1,0
2026-08-19 18:30:00+00:00,0.0002988389298614891,769.8056640625,769.3268127441406,0.0004801592188346172,0,0
2026-08-19 18:45:00+00:00,-0.0003831892429193573,769.6901672363281,769.2547131347657,0.00036596134661442557,1,0
2026-08-19 19:00:00+00:00,0.00025341587949112565,769.6216674804688,769.1893139648438,0.0003782980869577657,0,0
2026-08-19 19:15:00+00:00,-0.00010395744833702203,769.6166687011719,769.1283142089844,0.0002394335364601123,0,0
2026-08-19 19:30:00+00:00,-0.0008185814986623186,769.5341674804688,769.1333142089844,0.0003392963754506985,1,0
2026-08-19 19:45:00+00:00,0.00011707003311922648,769.4861694335938,769.1457153320313,0.0003360009132157147,0,0
2026-08-20 13:30:00+00:00,-0.0022429579904277297,769.26376953125,769.1312145996094,0.0007637188162003968,0,1
2026-08-20 13:45:00+00:00,-0.0010620792605580132,768.9680053710938,769.0890148925781,0.0007973431846133571,0,1
2026-08-20 14:00:00+00:00,-0.0007231378225684981,768.6245727539062,769.040927734375,0.0007970107711809554,1,0
2026-08-20 14:15:00+00:00,0.0002928269819626461,768.2885681152344,769.0069274902344,0.0008063135806724693,1,0
2026-08-20 14:30:00+00:00,0.0012398687626993254,768.0245666503906,768.995927734375,0.0009447798183619779,0,0
2026-08-20 14:45:00+00:00,-2.601574167182541e-05,767.7880676269531,768.9821276855469,0.0009498326313480213,0,0
2026-08-20 15:00:00+00:00,-0.00046932982501535214,767.4960632324219,768.9567272949218,0.0009297057032203618,0,0
2026-08-20 15:15:00+00:00,-5.213686731608824e-05,767.2080627441406,768.9247277832031,0.0009315555715634251,0,0
2026-08-20 15:30:00+00:00,-0.0018128655343169209,766.8440612792969,768.860927734375,0.0010318857471644054,1,1
2026-08-20 15:45:00+00:00,0.0006272100881858922,766.5190612792969,768.8135278320312,0.0010760133492371572,0,0
2026-08-20 16:00:00+00:00,-0.0004243865502377986,766.3340637207032,768.7564282226563,0.000867741271993434,1,0
2026-08-20 16:15:00+00:00,0.0003004258105316904,766.253564453125,768.6987280273438,0.0008306701081695919,1,0
2026-08-20 16:30:00+00:00,0.0011688219145500334,766.3179992675781,768.6591284179688,0.0008876787215916901,0,0
2026-08-20 16:45:00+00:00,-0.00028700789689684036,766.3380004882813,768.6215283203124,0.0008914838678681022,0,0
2026-08-20 17:00:00+00:00,-0.001174243102964323,766.1730041503906,768.5701281738282,0.0008523964413112901,0,1
2026-08-20 17:15:00+00:00,-0.0009666504016813127,765.9360046386719,768.5133288574219,0.0008806619990989683,0,1
2026-08-20 17:30:00+00:00,-0.00043151896911741705,765.7020080566406,768.4411291503907,0.0008799781257803975,1,0
2026-08-20 17:45:00+00:00,0.00011768698917635767,765.481005859375,768.3647290039063,0.0008870158396347842,0,0
2026-08-20 18:00:00+00:00,-0.0012556059396355845,765.3030090332031,768.2745288085938,0.0007931265935595722,0,1
